pl_name,hostname,pl_orbper,pl_rade,pl_bmasse,pl_orbeccen,pl_eqt,st_teff,st_rad,st_mass,discoverymethod,disc_year,pl_orbsmax,rowupdate
K2-22 b,K2-22,1.143201,3.0,,,,3865.0,0.382,0.421,Transit,2015,0.01604,2016-07-14
WASP-47 c,WASP-47,580.7,,500.0,0.36,,5576.0,1.16,1.11,Radial Velocity,2015,1.41,2018-06-26
WASP-47 c,WASP-47,572.0,,394.1092,0.13,247.0,5576.0,1.15,1.026,Radial Velocity,2015,1.36,2018-06-26
WASP-47 c,WASP-47,588.8,,,0.295,,5552.0,1.137,1.04,Radial Velocity,2015,,2024-12-10
WASP-47 c,WASP-47,589.57,,447.0,0.264,,,1.156,1.058,Radial Velocity,2015,,2024-08-16
WASP-47 c,WASP-47,588.5,,398.2,0.296,,5552.0,1.137,1.04,Radial Velocity,2015,1.393,2018-06-26
WASP-47 c,WASP-47,588.8,,398.9,0.295,,5552.0,1.137,1.04,Radial Velocity,2015,,2022-09-19
WASP-47 d,WASP-47,9.03055,3.567,14.2,0.01,,5552.0,1.137,1.04,Transit,2015,,2022-09-19
WASP-47 d,WASP-47,9.095,3.71,16.8,0.006,,5576.0,1.16,1.11,Transit,2015,0.088,2018-06-26
WASP-47 d,WASP-47,9.03079,3.6,10.4,,,5576.0,1.11133,0.984,Transit,2015,,2018-06-26
WASP-47 d,WASP-47,9.03081,3.63,15.2,,,5576.0,1.15,1.04,Transit,2015,,2018-06-26
WASP-47 d,WASP-47,9.03052118,,,0.01,,5552.0,1.137,1.04,Transit,2015,,2024-12-10
WASP-47 d,WASP-47,9.0305419,3.06,,,,5427.0,0.86,,Transit,2015,,2015-12-05
WASP-47 d,WASP-47,9.03164,3.18,,,,5950.0,1.1,1.003,Transit,2015,0.085,2018-06-26
WASP-47 d,WASP-47,9.03077,3.576,13.1,0.014,,5552.0,1.137,1.04,Transit,2015,,2018-06-26
WASP-47 d,WASP-47,9.028052,3.3,,,,5565.0,1.1,,Transit,2015,,2022-03-28
WASP-47 d,WASP-47,9.030501,3.65,15.5,0.001,,,1.156,1.058,Transit,2015,,2024-08-16
WASP-47 e,WASP-47,0.7895933,1.808,6.77,,,5552.0,1.137,1.04,Transit,2015,,2022-09-19
WASP-47 e,WASP-47,0.78961,1.83,9.0,0.0,,,1.156,1.058,Transit,2015,,2024-08-16
WASP-47 e,WASP-47,0.789518,1.64,,,,5950.0,1.1,1.003,Transit,2015,0.01673,2018-06-26
WASP-47 e,WASP-47,0.789636,1.82,9.1,0.03,,5576.0,1.16,1.11,Transit,2015,0.0173,2018-06-26
WASP-47 e,WASP-47,0.789592,1.81,6.83,,,5552.0,1.137,1.04,Transit,2015,,2018-06-26
WASP-47 e,WASP-47,0.79,1.773,6.91,,,5552.0,1.125,1.008,Transit,2015,,2019-08-23
WASP-47 e,WASP-47,0.789593,1.817,12.2,,,5576.0,1.11133,0.984,Transit,2015,,2018-06-26
WASP-47 e,WASP-47,0.7895933,,,0.0,,5552.0,1.137,1.04,Transit,2015,,2024-12-10
WASP-47 e,WASP-47,0.789693,1.79,,,,5565.0,1.15,,Transit,2015,,2016-06-09
WASP-47 e,WASP-47,0.78961301,1.5,,,,5427.0,0.86,,Transit,2015,,2015-12-05
WASP-47 e,WASP-47,0.789597,1.829,22.0,,,5576.0,1.15,1.04,Transit,2015,,2018-06-26
WASP-47 e,WASP-47,0.789655,1.8,,,,5565.0,1.1,,Transit,2015,,2022-03-28
WASP-41 c,WASP-41,421.0,,1010.6994,0.294,241.0,5545.0,0.87,0.93,Radial Velocity,2015,1.07,2015-10-07
HD 11755 b,HD 11755,433.70001,,1789.3829,0.19,,4312.0,20.58,0.72,Radial Velocity,2015,1.09,2018-09-04
HD 11755 b,HD 11755,433.7,,2065.895,0.19,,4312.5,27.3,0.9,Radial Velocity,2015,1.08,2018-04-25
HD 12648 b,HD 12648,133.60001,,622.9468,0.04,,4835.0,11.02,0.67,Radial Velocity,2015,0.54,2018-09-04
HD 12648 b,HD 12648,133.6,,921.707,0.04,,4835.8,9.2,1.2,Radial Velocity,2015,0.54,2018-04-25
HD 24064 b,HD 24064,535.59998,,4096.8287,0.35,,4052.0,40.0,1.61,Radial Velocity,2015,1.29,2018-09-04
HD 24064 b,HD 24064,535.6,,2987.602,0.35,,4052.5,38.0,1.0,Radial Velocity,2015,1.29,2018-04-25
8 UMi b,8 UMi,93.4,,476.745,0.06,,4847.4,9.9,1.8,Radial Velocity,2015,0.49,2018-04-25
8 UMi b,8 UMi,93.4,,416.3573,0.06,,4847.0,10.3,1.44,Radial Velocity,2015,0.49,2018-09-04
Kepler-453 b,Kepler-453,240.503,6.204,16.0,0.0359,,5527.0,0.833,0.944,Transit,2015,0.7903,2018-03-14
HAT-P-57 b,HAT-P-57,2.46529488,,,,,7500.0,1.5,1.47,Transit,2015,,2024-03-04
HAT-P-57 b,HAT-P-57,2.46518010117,17.08611392,,,1843.0,6848.0,1.51554,,Transit,2015,,2024-10-14
HAT-P-57 b,HAT-P-57,2.4653,19.50366,448.1403,0.0,,6330.0,1.85,2.77,Transit,2015,,2018-04-25
HAT-P-57 b,HAT-P-57,2.4652946,,,,,7500.0,1.5,1.47,Transit,2015,,2022-01-24
HAT-P-57 b,HAT-P-57,2.465295,15.838317,587.9855,0.0,2200.0,7500.0,1.5,1.47,Transit,2015,0.0406,2018-04-25
GJ 1132 b,GJ 1132,1.62893,1.16,1.62,0.0,409.0,3270.0,0.207,0.181,Transit,2015,,2018-06-26
GJ 1132 b,GJ 1132,1.6289287,1.43,1.63,,644.0,,0.255,0.181,Transit,2015,0.01533,2018-06-26
GJ 1132 b,GJ 1132,1.628931,1.13,1.66,0.22,529.0,3270.0,0.2105,0.181,Transit,2015,0.0153,2024-07-12
GJ 1132 b,GJ 1132,,,1.58,,,,,,Transit,2015,,2018-06-26
GJ 1132 b,GJ 1132,1.62893219977,1.21456642,,,545.71,3202.0,0.226407,,Transit,2015,,2022-08-08
GJ 1132 b,GJ 1132,1.6289304,,,,,3270.0,0.207,0.181,Transit,2015,,2024-03-04
GJ 1132 b,GJ 1132,1.62892911,1.19151465,1.83704819,0.0118,583.8,3229.0,0.2211,0.1945,Transit,2015,0.0157,2024-09-03
Kepler-757 b,Kepler-757,1.022678654,,,,,5667.0,1.24785,1.01,Transit,2016,,2018-09-25
Kepler-757 b,Kepler-757,1.022678821,1.36,,,,6014.0,1.13,1.08,Transit,2016,,2016-05-06
Kepler-757 b,Kepler-757,1.022678821,0.95,,0.0,1593.0,5559.0,0.806,0.883,Transit,2016,0.0191,2014-11-21
Kepler-757 b,Kepler-757,1.022678821,0.95,,0.0,1593.0,5559.0,0.806,0.883,Transit,2016,0.0191,2014-11-18
Kepler-757 b,Kepler-757,1.0226780488,,,,,5667.0,1.24785,1.01,Transit,2016,,2019-04-16
Kepler-757 b,Kepler-757,1.022678821,0.95,,0.0,1593.0,5559.0,0.806,0.883,Transit,2016,0.0191,2015-08-25
Kepler-757 b,Kepler-757,,1.423,,,,5365.0,1.274,,Transit,2016,,2018-09-04
Kepler-757 b,Kepler-757,1.022693,1.04,,0.0,1593.0,5549.0,0.81,0.91,Transit,2016,0.019,2013-10-28
Kepler-757 b,Kepler-757,1.022678654,1.14,,0.0,1734.0,5366.0,1.02,0.875,Transit,2016,0.019,2017-05-08
HAT-P-50 b,HAT-P-50,3.12201660495,14.32293971,,,1728.26,6280.0,1.72958,,Transit,2015,,2024-12-10
HAT-P-50 b,HAT-P-50,3.1220018,,,,,6280.0,1.698,1.273,Transit,2015,,2022-01-24
HAT-P-50 b,HAT-P-50,3.12200511,,,,,6280.0,1.698,1.273,Transit,2015,,2024-03-04
HAT-P-50 b,HAT-P-50,3.12200544,,,,,,,,Transit,2015,,2022-10-18
HAT-P-50 b,HAT-P-50,3.1220109,14.437192,429.0705,0.115,1862.0,6280.0,1.698,1.273,Transit,2015,0.0453,2015-11-18
HAT-P-50 b,HAT-P-50,3.1220109,14.437192,431.93097,0.084,,6280.0,1.698,1.273,Transit,2015,0.04527,2019-03-18
HAT-P-50 b,HAT-P-50,3.1220157,,,,,6280.0,1.698,1.273,Transit,2015,,2022-05-03
HAT-P-51 b,HAT-P-51,4.2180278,14.493237,98.20947,0.123,1192.0,5449.0,1.041,0.976,Transit,2015,0.05069,2015-11-18
HAT-P-51 b,HAT-P-51,4.2180278,14.493237,98.84513,0.07,,5449.0,1.041,0.976,Transit,2015,0.05067,2019-03-18
HAT-P-51 b,HAT-P-51,4.21802122,,,,,5449.0,1.041,0.976,Transit,2015,,2024-03-04
HAT-P-51 b,HAT-P-51,4.2186625028,13.69767777,,,1071.66,5425.9,1.00689,,Transit,2015,,2024-09-16
HAT-P-51 b,HAT-P-51,4.2180226,,,,,5449.0,1.041,0.976,Transit,2015,,2022-01-24
HAT-P-51 b,HAT-P-51,4.21802091,13.50682174,97.57332095,,1168.2,5453.0,0.995,0.961,Transit,2015,0.05042,2024-01-22
HAT-P-52 b,HAT-P-52,2.7535993,10.7107,,,1082.0,5032.08,0.86,,Transit,2015,,2023-03-28
HAT-P-52 b,HAT-P-52,2.7535973,,,,,5131.0,0.893,0.887,Transit,2015,,2022-01-24
HAT-P-52 b,HAT-P-52,2.75359762,,,,,,,,Transit,2015,,2022-10-18
HAT-P-52 b,HAT-P-52,2.7535953,11.309881,259.66711,0.03,,5131.0,0.893,0.887,Transit,2015,0.03696,2019-03-18
HAT-P-52 b,HAT-P-52,2.7535965,,,,,5032.08,0.856613,0.84,Transit,2015,,2019-08-09
HAT-P-52 b,HAT-P-52,2.7535976,,,,,5131.0,0.893,0.887,Transit,2015,,2024-03-04
HAT-P-52 b,HAT-P-52,2.7535953,11.309881,259.98494,0.047,1218.0,5131.0,0.893,0.887,Transit,2015,0.03694,2015-11-18
HAT-P-53 b,HAT-P-53,1.96162371,,,,,5956.0,1.209,1.093,Transit,2015,,2024-03-04
HAT-P-53 b,HAT-P-53,1.9616248,,,,,5956.0,1.209,1.093,Transit,2015,,2022-01-24
HAT-P-53 b,HAT-P-53,1.9618085,12.8959,,,1765.0,6026.0,1.1,,Transit,2015,,2024-08-30
HAT-P-53 b,HAT-P-53,1.9616241,14.773462,469.43491,0.085,,5956.0,1.209,1.093,Transit,2015,0.0316,2019-03-18
HAT-P-53 b,HAT-P-53,1.96162529,,,,,5956.0,,,Transit,2015,,2024-05-08
HAT-P-53 b,HAT-P-53,1.9616241,14.773462,471.65972,0.134,1778.0,5956.0,1.209,1.093,Transit,2015,0.03159,2015-11-18
HD 175607 b,HD 175607,29.01,,8.98,0.11,,5392.0,0.7,0.71,Radial Velocity,2015,,2015-11-18
HD 219134 f,HD 219134,22.717,1.31,7.3,0.148,522.6,4699.0,0.778,0.81,Radial Velocity,2015,0.1463,2017-03-14
HD 219134 f,HD 219134,22.7945,,7.72323029,0.072,,4817.14,0.757466,0.788484,Radial Velocity,2015,0.1453,2021-09-20
HD 219134 f,HD 219134,22.805,,8.89924,0.0,,4913.0,0.77,0.794,Radial Velocity,2015,0.14574,2017-03-14
HD 219134 g,HD 219134,94.2,,10.80622,0.0,,4913.0,0.77,0.794,Radial Velocity,2015,0.3753,2015-11-18
HD 219134 h,HD 219134,2247.0,,108.0622,0.06,,4913.0,0.77,0.794,Radial Velocity,2015,3.11,2015-11-18
HD 219134 h,HD 219134,2146.0,,76.2792,0.06,,,,0.794,Radial Velocity,2015,3.015,2016-03-09
HD 219134 h,HD 219134,2104.0,,97.89114936,0.025,,4817.14,0.757466,0.788484,Radial Velocity,2015,2.968,2021-09-20
HD 219134 h,HD 219134,1842.0,,71.0,0.34,,4699.0,0.778,0.78,Radial Velocity,2015,2.56,2016-01-27
WASP-135 b,WASP-135,1.4013794,14.5717,603.877,0.0,,5675.0,0.96,0.98,Transit,2015,0.0243,2015-12-02
WASP-135 b,WASP-135,1.4013788,,,,,5675.0,0.96,0.98,Transit,2015,,2022-01-24
WASP-135 b,WASP-135,1.4013795,,,,,5675.0,0.96,0.98,Transit,2015,,2022-05-03
WASP-135 b,WASP-135,1.40137864,,,,,5675.0,0.96,0.98,Transit,2015,,2024-03-04
WASP-135 b,WASP-135,1.4013784007,13.99774776,,,1403.66,4984.0,0.934977,,Transit,2015,,2023-03-28
WASP-135 b,WASP-135,1.40137841,,,,,,,,Transit,2015,,2022-10-18
LkCa 15 c,LkCa 15,,,,,,4194.0,1.60711,,Imaging,2015,18.6,2015-12-02
Kepler-758 b,Kepler-758,12.10995,2.02,,0.0,979.0,6678.0,1.24,1.27,Transit,2016,0.112,2013-10-28
Kepler-758 b,Kepler-758,,3.209,,,,6360.0,1.571,,Transit,2016,,2018-09-04
Kepler-758 b,Kepler-758,12.10982274,,,,,6442.0,1.53467,1.3,Transit,2016,,2016-07-26
Kepler-758 b,Kepler-758,12.1097104,2.34,,0.0,1028.0,6692.0,1.351,1.261,Transit,2016,0.1114,2014-11-18
Kepler-758 b,Kepler-758,12.1097104,2.34,,0.0,1028.0,6692.0,1.351,1.261,Transit,2016,0.1114,2014-11-21
Kepler-758 b,Kepler-758,12.1097104,2.34,,0.0,1028.0,6692.0,1.351,1.261,Transit,2016,0.1114,2015-08-25
Kepler-758 b,Kepler-758,12.10968709,2.98,,0.0,1005.0,6021.0,1.458,0.96,Transit,2016,0.1019,2017-05-08
Kepler-758 b,Kepler-758,12.1097104,2.623,,,,6360.0,1.518,1.13,Transit,2016,0.10754,2024-12-05
Kepler-758 b,Kepler-758,12.1097104,2.48,,,,6228.0,1.42,1.16,Transit,2016,,2016-05-06
Kepler-758 b,Kepler-758,12.10968709,,,,,6442.0,1.53467,1.3,Transit,2016,,2018-09-25
Kepler-454 c,Kepler-454,525.157337,,1456.517777,0.012214,,,,1.06,Radial Velocity,2015,1.298877211,2024-02-16
Kepler-454 c,Kepler-454,523.9,,1417.5218,0.0214,,5701.0,1.066,1.028,Radial Velocity,2015,,2015-12-02
Kepler-454 c,Kepler-454,524.19,,1433.40611557,0.0053,,5687.0,1.066,1.03,Radial Velocity,2015,1.287,2023-04-17
HD 95872 b,HD 95872,4375.0,,1188.6842,0.06,,5312.0,0.84,0.7,Radial Velocity,2015,5.15,2018-09-04
HD 95872 b,HD 95872,4375.0,,1462.018,0.06,,5312.0,,0.95,Radial Velocity,2015,5.2,2018-04-25
psi1 Dra B b,psi1 Dra B,3117.0,,486.2799,0.4,,6212.0,,1.19,Radial Velocity,2015,4.43,2015-12-16
Wolf 1061 b,Wolf 1061,4.8876,,1.36,0.0,,3393.0,,0.25,Radial Velocity,2015,0.035509,2017-03-29
Wolf 1061 b,Wolf 1061,4.8869,,1.91,0.15,,3342.0,0.307,0.294,Radial Velocity,2015,0.0375,2017-03-29
Wolf 1061 c,Wolf 1061,17.8719,,3.41,0.11,,3342.0,0.307,0.294,Radial Velocity,2015,0.089,2017-03-29
Wolf 1061 c,Wolf 1061,17.867,,4.25,0.19,,3393.0,,0.25,Radial Velocity,2015,0.08427,2017-03-29
Wolf 1061 d,Wolf 1061,217.21,,7.7,0.55,,3342.0,0.307,0.294,Radial Velocity,2015,0.47,2017-03-29
Wolf 1061 d,Wolf 1061,67.27,,5.21,0.32,,3393.0,,0.25,Radial Velocity,2015,0.2039,2017-03-29
KIC 3558849 b,KIC 3558849,1322.3,6.9,,,,6175.0,1.01,0.98,Transit,2015,,2015-12-24
KIC 8540376 b,KOI-7892,31.8099,4.1,,,,6474.0,1.26,1.04,Transit,2015,,2015-12-24
KIC 8540376 c,KOI-7892,75.2,2.4,,,,6474.0,1.26,1.04,Transit,2015,,2015-12-24
Kepler-759 b,Kepler-759,41.805985,2.17,,0.0,533.0,5907.0,0.973,0.961,Transit,2016,0.2329,2014-11-18
Kepler-759 b,Kepler-759,,3.922,,,,5907.0,1.889,,Transit,2016,,2018-09-04
Kepler-759 b,Kepler-759,41.8059544,2.02,,0.0,533.0,5907.0,0.973,0.961,Transit,2016,0.2329,2017-05-08
Kepler-759 b,Kepler-759,41.805985,2.27,,,,5860.0,1.04,1.04,Transit,2016,,2016-05-06
Kepler-759 b,Kepler-759,41.805985,2.17,,0.0,533.0,5907.0,0.973,0.961,Transit,2016,0.2329,2015-08-25
Kepler-759 b,Kepler-759,41.81287,2.4,,0.0,530.0,5900.0,0.97,0.98,Transit,2016,0.234,2013-10-28
Kepler-759 b,Kepler-759,41.80695945,,,,,,,,Transit,2016,,2016-07-26
Kepler-759 b,Kepler-759,41.8059544,,,,,,,,Transit,2016,,2018-09-25
Kepler-759 b,Kepler-759,41.805985,2.17,,0.0,533.0,5907.0,0.973,0.961,Transit,2016,0.2329,2014-11-21
KIC 10525077 b,KIC 10525077,854.083,5.5,,,,6091.0,1.01,1.01,Transit,2015,,2015-12-24
K2-25 b,K2-25,3.48456248,,,0.27,,3180.0,0.295,0.294,Transit,2015,,2024-03-04
K2-25 b,K2-25,3.484552,3.43,,0.27,,3180.0,0.295,0.294,Transit,2015,,2017-09-27
K2-25 b,K2-25,3.4845627,,,,,3180.0,0.295,0.294,Transit,2015,,2022-01-24
K2-25 b,K2-25,3.48456408,3.44,24.5,0.428,494.0,3207.0,0.2932,0.2634,Transit,2015,0.0287,2022-03-28
K2-25 b,K2-25,3.48455432425,4.20831932,,,447.81,3204.0,0.290216,,Transit,2015,,2024-12-10
K2-25 b,K2-25,3.4843,,,,,3204.0,0.290216,0.265494,Transit,2015,,2017-12-14
HD 32963 b,HD 32963,2368.0,,657.90480249,0.099,,5727.0,,1.03,Radial Velocity,2015,3.409,2023-06-12
HD 32963 b,HD 32963,2328.0,,230.74342348,0.069,,5706.08,1.111044,0.981028,Radial Velocity,2015,3.416,2021-09-20
HD 32963 b,HD 32963,2372.0,,222.481,0.07,,5727.0,,0.94,Radial Velocity,2015,3.41,2015-12-24
HD 33844 b,HD 33844,,,548.4,,,,5.507,1.471,Radial Velocity,2015,1.501,2024-09-13
HD 33844 b,HD 33844,551.4,,622.9468,0.15,,4861.0,5.29,1.78,Radial Velocity,2015,1.6,2018-04-25
HD 33844 b,HD 33844,551.40002,,638.8383,0.15,,4861.0,5.39,1.84,Radial Velocity,2015,1.6,2018-09-04
HD 33844 c,HD 33844,,,489.7,,,,5.507,1.471,Radial Velocity,2015,2.111,2024-09-13
HD 33844 c,HD 33844,916.0,,556.2025,0.13,,4861.0,5.29,1.78,Radial Velocity,2015,2.24,2016-01-12
K2-26 b,K2-26,,3.55068952,,,104.26,3683.0,0.515263,,Transit,2016,,2024-06-10
K2-26 b,K2-26,14.568101,2.47,,,,,0.52,,Transit,2016,,2016-03-23
K2-26 b,K2-26,14.5665,2.67,,,430.0,3785.0,0.52,0.56,Transit,2016,0.0962,2016-01-20
K2-26 b,K2-26,14.567025,2.79,,,,3731.0,0.51,,Transit,2016,,2015-12-05
K2-26 b,K2-26,14.56594,,,,,3683.0,0.515263,0.512936,Transit,2016,,2019-09-05
K2-26 b,K2-26,14.5662,2.58,,,,3769.0,0.51,0.53,Transit,2016,0.0945,2016-07-14
WASP-76 b,WASP-76,1.8098806,,,,,6250.0,1.73,1.46,Transit,2016,,2022-01-24
WASP-76 b,WASP-76,1.8098810771,21.95555489,,,2159.43,6278.2,1.89121,,Transit,2016,,2022-08-09
WASP-76 b,WASP-76,1.80988058,,,,,,,,Transit,2016,,2022-10-18
WASP-76 b,WASP-76,1.80988043,,,,,6250.0,1.73,1.46,Transit,2016,,2024-03-04
WASP-76 b,WASP-76,1.80988158,20.68056939,289.22385037,0.016,2231.0,6366.0,1.744,1.467,Transit,2016,0.03304,2024-07-12
WASP-76 b,WASP-76,1.80988452,,,0.0067,,,,,Transit,2016,,2024-07-12
WASP-76 b,WASP-76,1.80988198,20.78145022,284.13859586,0.0,2228.0,6329.0,1.756,1.458,Transit,2016,0.033,2024-07-12
WASP-76 b,WASP-76,1.809886,20.51247,292.4036,0.0,2160.0,6250.0,1.73,1.46,Transit,2016,0.033,2016-01-20
WASP-90 b,WASP-90,3.91568480467,16.70837291,,,1638.77,6228.0,1.83823,,Transit,2016,,2022-10-18
WASP-90 b,WASP-90,3.9162624,,,,,6430.0,1.98,1.55,Transit,2016,,2022-01-24
WASP-90 b,WASP-90,3.9162637,,,,,6430.0,1.98,1.55,Transit,2016,,2024-03-04
WASP-90 b,WASP-90,3.916243,18.27067,200.2329,0.0,1840.0,6430.0,1.98,1.55,Transit,2016,0.0562,2016-01-20
HD 5583 b,HD 5583,139.35,,1837.0574,0.076,,4830.0,9.09,1.01,Radial Velocity,2016,0.53,2016-02-03
BD+15 2375 b,BD+15 2375,153.22,,337.21763,0.001,,4649.0,8.95,1.08,Radial Velocity,2016,0.576,2016-02-03
Pr0211 c,Pr0211,4850.0,,2475.8957,0.71,,5300.0,0.827,0.935,Radial Velocity,2016,5.5,2016-02-10
HD 143105 b,HD 143105,2.1974,,384.5743,0.07,,6380.0,,1.51,Radial Velocity,2016,0.0379,2016-02-24
HIP 109600 b,HIP 109600,232.08,,851.7844,0.163,,5530.0,,0.87,Radial Velocity,2016,0.706,2016-02-24
HD 35759 b,HD 35759,82.467,,1195.0408,0.389,,6060.0,,1.15,Radial Velocity,2016,0.389,2016-02-24
HIP 109384 b,HIP 109384,499.48,,495.8148,0.549,,5180.0,,0.78,Radial Velocity,2016,1.134,2016-02-24
HD 220842 b,HD 220842,218.47,,1010.6994,0.404,,5960.0,,1.13,Radial Velocity,2016,0.74,2016-02-24
HD 12484 b,HD 12484,58.83,,947.1334,0.07,,5920.0,,1.01,Radial Velocity,2016,0.297,2016-02-24
HIP 65407 b,HIP 65407,28.125,,136.03124,0.14,,5460.0,,0.93,Radial Velocity,2016,0.177,2016-02-24
HIP 65407 c,HIP 65407,67.3,,249.17872,0.12,,5460.0,,0.93,Radial Velocity,2016,0.316,2016-02-24
HD 141399 b,HD 141399,94.35,,146.2018,0.04,,5360.0,1.46,1.14,Radial Velocity,2014,0.4225,2016-02-24
HD 141399 b,HD 141399,94.44,,143.34133,0.04,,5600.0,,1.07,Radial Velocity,2014,0.415,2016-02-24
HD 141399 b,HD 141399,94.375,,143.65843996,0.053,,5594.76,1.387236,1.091086,Radial Velocity,2014,0.4176,2021-09-20
HD 141399 c,HD 141399,202.08,,432.2488,0.05,,5360.0,1.46,1.14,Radial Velocity,2014,0.7023,2016-02-24
HD 141399 c,HD 141399,201.99,,422.7139,0.048,,5600.0,,1.07,Radial Velocity,2014,0.689,2016-02-24
HD 141399 c,HD 141399,201.776,,422.3939529,0.0465,,5594.76,1.387236,1.091086,Radial Velocity,2014,0.693,2021-09-20
HD 141399 d,HD 141399,1069.8,,375.0394,0.074,,5600.0,,1.07,Radial Velocity,2014,2.09,2016-02-24
HD 141399 d,HD 141399,1074.8,,401.41727804,0.044,,5594.76,1.387236,1.091086,Radial Velocity,2014,2.114,2021-09-20
HD 141399 d,HD 141399,1070.35,,387.7526,0.06,,5360.0,1.46,1.14,Radial Velocity,2014,2.1348,2016-02-24
HD 141399 e,HD 141399,3717.35,,219.3027,0.0,,5360.0,1.46,1.14,Radial Velocity,2014,4.8968,2016-02-24
HD 141399 e,HD 141399,3336.0,,204.68149411,0.047,,5594.76,1.387236,1.091086,Radial Velocity,2014,4.5,2021-09-20
HD 141399 e,HD 141399,5000.0,,209.7678,0.26,,5600.0,,1.07,Radial Velocity,2014,5.0,2016-02-24
KELT-4 A b,KELT-4 A,2.989594,19.05526719,286.0455663,0.03,,6207.0,1.6,1.2,Transit,2016,,2024-11-20
KELT-4 A b,KELT-4 A,2.9895092,18.81822184,,,1694.81,6317.0,1.61396,,Transit,2016,,2022-08-09
KELT-4 A b,KELT-4 A,2.989592,,,,,,,,Transit,2016,,2022-10-18
KELT-4 A b,KELT-4 A,2.98958682,,,,,6206.0,1.603,1.201,Transit,2016,,2024-03-04
KELT-4 A b,KELT-4 A,2.9895932,19.044091,286.68266,0.0,1823.0,6206.0,1.603,1.201,Transit,2016,0.04317,2021-05-17
HIP 8541 b,HIP 8541,1852.14387,,2451.7283316,0.36,,,,2.009,Radial Velocity,2016,3.729,2023-06-12
HIP 8541 b,HIP 8541,1585.0,,1811.6219199,0.122,,4670.0,,1.17,Radial Velocity,2016,2.8,2023-06-12
HIP 8541 b,HIP 8541,1560.2,,1748.065,0.16,,4670.0,7.83,1.17,Radial Velocity,2016,2.8,2016-03-16
HIP 74890 b,HIP 74890,822.3,,762.792,0.07,,4850.0,5.77,1.74,Radial Velocity,2016,2.1,2016-03-16
KELT-14 b,KELT-14,1.7100588,17.03768,380.12468,0.0,1904.0,5802.0,1.368,1.178,Transit,2016,0.02956,2016-06-01
KELT-14 b,KELT-14,1.71005328,,,,,5720.0,1.52,1.239,Transit,2016,,2024-03-04
KELT-14 b,KELT-14,1.7100122,17.2191,,,1493.0,5720.0,1.51,,Transit,2016,,2023-04-10
KELT-14 b,KELT-14,1.71005325,,,,,,,,Transit,2016,,2022-10-18
KELT-14 b,KELT-14,1.7100529,,,,,5720.0,1.52,1.239,Transit,2016,,2022-05-03
KELT-14 b,KELT-14,1.7100566,19.537287,408.09372,0.0,1970.0,5720.0,1.52,1.239,Transit,2016,0.03005,2016-06-01
KELT-15 b,KELT-15,3.3294663,,,,,,,,Transit,2016,,2022-10-18
KELT-15 b,KELT-15,3.329466,,,,,6003.0,1.481,1.181,Transit,2016,,2024-03-04
KELT-15 b,KELT-15,3.329441,16.174587,289.2253,0.0,1642.0,6003.0,1.481,1.181,Transit,2016,0.04613,2018-04-25
KELT-15 b,KELT-15,3.329475,,,,,6003.0,1.481,1.181,Transit,2016,,2022-01-24
KELT-15 b,KELT-15,3.32944,19.50366,416.3573,0.0,,6003.0,1.78,2.06,Transit,2016,,2018-04-25
KELT-15 b,KELT-15,3.32946492386,16.02696187,,,1616.26,6003.0,1.52238,,Transit,2016,,2022-08-08
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,,,21.0,,,,,0.38,Microlensing,2016,2.7,2019-12-05
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,,,21.0,,,,,0.38,Microlensing,2016,2.1,2019-12-05
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,,,21.0,,,,,0.38,Microlensing,2016,2.7,2019-12-05
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,,,21.0,,,,,0.38,Microlensing,2016,2.1,2019-12-05
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,,,21.0,,,,,0.38,Microlensing,2016,2.1,2019-12-05
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,,,21.0,,,,,0.38,Microlensing,2016,2.1,2019-12-05
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,,,21.0,,,,,0.38,Microlensing,2016,2.7,2019-12-05
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,,,21.0,,,,,0.38,Microlensing,2016,2.1,2019-12-05
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,,,21.0,,,,,0.38,Microlensing,2016,2.1,2019-12-05
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,,,21.0,,,,,0.38,Microlensing,2016,2.7,2019-12-05
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,,,21.0,,,,,0.38,Microlensing,2016,2.7,2019-12-05
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,,,21.0,,,,,0.38,Microlensing,2016,2.1,2019-12-05
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,,,21.0,,,,,0.38,Microlensing,2016,2.1,2019-12-05
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,,,21.0,,,,,0.38,Microlensing,2016,2.7,2019-12-05
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,,,21.0,,,,,0.38,Microlensing,2016,2.7,2019-12-05
